DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"66928",66928,Mk10,00:19:54 29-Apr-2014,Argos,1,61.21305466,-176.86305237,796,7975,79,78,,,,,
"66928",66928,Mk10,00:42:36 29-Apr-2014,Argos,B,61.21694565,-176.86666870,907,2126,387,87,,,,,
"66928",66928,Mk10,01:10:32 29-Apr-2014,Argos,3,61.21472168,-176.85278320,219,301,159,112,,,,,
"66928",66928,Mk10,01:32:17 29-Apr-2014,Argos,3,61.21416855,-176.85583496,205,307,136,68,,,,,
"66928",66928,Mk10,01:56:01 29-Apr-2014,Argos,B,61.22194290,-176.85722351,281,740,106,89,,,,,
"66928",66928,Mk10,02:02:42 29-Apr-2014,Argos,3,61.21777725,-176.86471558,223,529,94,99,,,,,
"66928",66928,Mk10,02:23:28 29-Apr-2014,Argos,B,61.22249985,-176.86749268,347,795,151,92,,,,,
"66928",66928,Mk10,02:52:23 29-Apr-2014,Argos,3,61.22888947,-176.85055542,168,493,57,77,,,,,
"66928",66928,Mk10,03:11:40 29-Apr-2014,Argos,2,61.22722244,-176.85861206,333,1578,70,83,,,,,
"66928",66928,Mk10,03:35:24 29-Apr-2014,Argos,A,61.24416733,-176.86389160,591,1996,175,103,,,,,
"66928",66928,Mk10,04:25:50 29-Apr-2014,Argos,3,61.24222183,-176.82417297,146,526,40,94,,,,,
"66928",66928,Mk10,04:38:00 29-Apr-2014,Argos,3,61.23888779,-176.83166504,175,297,102,105,,,,,
"66928",66928,Mk10,06:11:09 29-Apr-2014,Argos,B,61.27138901,-176.78083801,1173,2393,574,92,,,,,
"66928",66928,Mk10,06:13:23 29-Apr-2014,Argos,A,61.25888824,-176.77972412,654,983,434,123,,,,,
"66928",66928,Mk10,06:18:47 29-Apr-2014,Argos,3,61.25777817,-176.77027893,177,750,41,96,,,,,
"66928",66928,Mk10,06:48:14 29-Apr-2014,Argos,B,61.25055695,-176.83860779,1572,3838,643,136,,,,,
"66928",66928,Mk10,11:15:46 29-Apr-2014,Argos,B,61.17861176,-176.73445129,12007,22785,6326,81,,,,,
"66928",66928,Mk10,12:36:01 29-Apr-2014,Argos,B,61.17027664,-176.75610352,9780,18820,5082,83,,,,,
"66928",66928,Mk10,12:53:56 29-Apr-2014,Argos,B,61.16833496,-176.76194763,10044,19399,5199,84,,,,,
"66928",66928,Mk10,14:16:36 29-Apr-2014,Argos,B,61.16305542,-176.76693726,13015,32083,5279,77,,,,,
"66928",66928,Mk10,14:30:15 29-Apr-2014,Argos,B,61.16027832,-176.72999573,1338,4484,399,73,,,,,
"66928",66928,Mk10,05:28:11 30-Apr-2014,Argos,B,61.08083344,-176.77139282,1755,4578,672,80,,,,,
"66928",66928,Mk10,10:33:35 03-May-2014,Argos,B,60.21777725,-178.60305786,2075,39043,110,135,,,,,
"66928",66928,Mk10,10:48:32 03-May-2014,Argos,B,60.15361023,-178.54916382,2047,23200,180,134,,,,,
"66928",66928,Mk10,11:49:28 03-May-2014,Argos,Z,59.70027924,-178.13027954,1410,5949,334,132,,,,,
"66928",66928,Mk10,02:33:59 14-May-2014,Argos,B,61.46972275,-178.42666626,37677,264245,5372,82,,,,,
"66928",66928,Mk10,11:06:07 14-May-2014,Argos,B,61.65222168,-178.60360718,395689,,,,,,,,
"66928",66928,Mk10,11:22:40 14-May-2014,Argos,B,61.89472198,-178.68499756,73053,551884,9669,151,,,,,
"66928",66928,Mk10,11:42:05 14-May-2014,Argos,A,61.97444534,-178.70889282,530,1618,173,94,,,,,
"66928",66928,Mk10,13:05:49 14-May-2014,Argos,3,61.98749924,-178.68943787,189,326,109,96,,,,,
"66928",66928,Mk10,13:18:26 14-May-2014,Argos,A,61.99333191,-178.69555664,295,591,146,98,,,,,
"66928",66928,Mk10,14:14:23 14-May-2014,Argos,B,61.99222183,-178.69250488,833,2370,292,96,,,,,
