; Created by WC-DAP 3.0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeployID,Ptt,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
61105,61105,Argos,Mk10,TAD,9/4/2010 9:00,4,1,0,,,,13,538,13.2,28.3,38.8,16.2,3.3,0.2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/4/2010 12:00,4,1,0,,,,13,539,11.9,16.5,22.6,27.5,19.5,1.7,0.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/4/2010 18:00,4,4,0,,,,13,360,50.8,49.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/4/2010 21:00,4,4,0,,,,13,360,36.1,63.6,0,0.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/5/2010 0:00,4,1,0,,,,13,361,49,50.7,0.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/5/2010 3:00,4,1,0,,,,13,360,50.6,47.5,1.1,0.6,0.3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/5/2010 6:00,4,2,0,,,,13,1080,13.3,22.9,21.6,10.5,9.6,10.1,6.3,2.5,2.5,0.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/5/2010 9:00,4,2,0,,,,13,538,6.5,25.3,38.5,24.3,5.2,0.2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/5/2010 15:00,4,2,0,,,,13,360,26.4,53.9,0.6,0.6,1.4,4.2,8.1,2.5,1.7,0.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/5/2010 18:00,4,1,0,,,,13,360,41.7,58.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/5/2010 21:00,4,1,0,,,,13,270,71.5,28.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/6/2010 9:00,4,2,0,,,,13,538,8.4,39,42.6,8.9,1.1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/6/2010 12:00,4,2,0,,,,13,539,4.6,21.3,34.3,25.2,9.8,4.6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/6/2010 15:00,4,1,0,,,,13,538,40.1,42,0.6,0.7,1.1,5,6.1,2.6,1.5,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/6/2010 18:00,4,1,0,,,,13,270,92.2,7.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/6/2010 21:00,4,1,0,,,,13,361,45.7,54,0.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/7/2010 0:00,4,1,0,,,,13,361,54.8,44.6,0.3,0.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/7/2010 3:00,4,4,0,,,,13,362,54.1,36.7,0.3,0.3,0.6,1.1,1.7,1.7,3.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/7/2010 9:00,4,2,0,,,,13,539,6.5,32.7,31.5,16.5,11.7,1.1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/7/2010 12:00,4,6,0,,,,13,539,12.2,21.5,13.9,13.7,27.8,10.6,0.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/7/2010 15:00,4,2,0,,,,13,361,62.3,33.2,0.3,0.3,0.3,1.9,1.7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/7/2010 18:00,4,2,0,,,,13,269,88.1,11.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/8/2010 3:00,5,1,0,,,,13,361,35.7,62.3,0.3,0.3,0.3,0.3,0.3,0.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/8/2010 6:00,5,4,0,,,,13,538,9.3,26.8,20.6,14.3,13.4,7.8,4.8,2.4,0.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/8/2010 9:00,5,2,0,,,,13,538,8.6,22.5,43.5,15.1,10.2,0.2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/8/2010 15:00,5,4,0,,,,13,360,57.8,22.5,0.8,0.6,1.4,6.4,7.2,2.2,0.8,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/8/2010 18:00,5,2,0,,,,13,360,54.4,45.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/8/2010 21:00,5,1,0,,,,13,270,20.4,79.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/9/2010 0:00,5,1,0,,,,13,360,34.4,65.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/9/2010 12:00,5,2,0,,,,13,539,11.9,37.8,25.4,8.3,11.7,4.8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/9/2010 15:00,5,1,0,,,,13,537,33.5,32.2,2.2,3.2,11.4,1.7,2.6,3,2.2,2.4,2,1.1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/9/2010 18:00,5,5,0,,,,13,360,18.9,69.7,0.3,0.3,0.6,0.6,1.1,1.1,1.4,1.1,1.1,1.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/9/2010 21:00,5,5,0,,,,13,270,27,71.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 0:00,5,4,0,,,,13,270,13,86.7,0.4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 3:00,5,4,0,,,,13,271,21.4,76.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 6:00,5,5,0,,,,13,359,17.8,49.9,11.7,1.4,1.7,5.3,4.7,5.3,2.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 9:00,5,4,0,,,,13,361,16.3,69.5,11.9,1.9,0.3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 12:00,5,3,0,,,,13,270,6.7,75.9,16.3,0.7,0.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 15:00,5,1,0,,,,13,360,35,64.7,0.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 18:00,5,1,0,,,,13,270,19.6,79.3,0.4,0.4,0.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/10/2010 21:00,5,2,0,,,,13,359,28.4,63.2,2.8,0.8,1.7,3.1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 0:00,5,1,0,,,,13,360,31.1,68.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 3:00,5,2,0,,,,13,360,43.9,56.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 6:00,5,2,0,,,,13,216,96.3,3.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 9:00,5,2,0,,,,13,270,93,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 12:00,5,1,0,,,,13,217,99.5,0.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 15:00,5,1,0,,,,13,216,98.1,1.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 18:00,5,1,0,,,,13,270,73.3,26.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/12/2010 21:00,5,2,0,,,,13,360,46.1,53.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/13/2010 0:00,5,3,0,,,,13,360,63.1,36.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/13/2010 3:00,5,2,0,,,,13,270,10.4,82.6,1.1,0.7,4.8,0.4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/13/2010 6:00,5,1,0,,,,13,270,14.1,74.8,10.4,0.4,0.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/13/2010 9:00,5,5,0,,,,13,360,6.7,48.3,43.3,1.1,0.3,0.3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/13/2010 12:00,5,5,0,,,,13,360,14.2,51.4,33.1,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/13/2010 18:00,5,1,0,,,,13,270,22.2,77.4,0.4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/14/2010 0:00,5,2,0,,,,13,270,17,81.5,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/14/2010 6:00,5,2,0,,,,13,361,10,51.2,15.8,3.3,3.6,5,5,2.2,1.1,0.6,0.6,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/14/2010 9:00,6,2,0,,,,13,539,13.4,36.5,23.2,16.1,9.3,1.3,0.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/14/2010 12:00,6,1,0,,,,13,360,13.1,49.7,30.3,4.7,1.4,0.3,0.3,0.3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/14/2010 15:00,6,4,0,,,,13,537,38.9,17.5,8.6,6.9,16,9.5,2.4,0.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/14/2010 18:00,6,2,0,,,,13,270,93.7,6.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/14/2010 21:00,6,1,0,,,,13,270,81.1,18.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/15/2010 0:00,6,1,0,,,,13,271,26.9,72.7,0.4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/15/2010 3:00,6,1,0,,,,13,270,24.1,72.6,0.4,0.7,1.1,0.7,0.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/15/2010 6:00,6,2,0,,,,13,359,15,48.2,27,5.3,2.2,1.1,0.6,0.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/15/2010 9:00,6,3,0,,,,13,539,16.9,38.6,43.4,0.9,0.2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/15/2010 21:00,6,1,0,,,,13,360,39.4,60.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/16/2010 0:00,6,1,0,,,,13,360,47.5,52.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/16/2010 3:00,6,2,0,,,,13,270,10.7,89.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/16/2010 6:00,6,2,0,,,,13,540,8.9,23.5,18.7,11.9,28.5,6.9,1.1,0.4,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/16/2010 9:00,6,1,0,,,,13,539,14.3,31.9,36.5,13.4,3.9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/16/2010 15:00,6,1,0,,,,13,360,22.8,52.8,1.1,1.1,2.8,8.1,5.3,3.9,1.9,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 0:00,6,2,0,,,,13,360,63.9,36.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 3:00,6,2,0,,,,13,269,13,78.8,0.4,0.7,1.9,1.9,2.2,1.1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 6:00,6,3,0,,,,13,537,9.5,13.8,6.9,5,15.3,36.5,12.8,0.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 9:00,6,4,0,,,,13,539,3.3,26.9,28.8,14.7,15.6,10.6,0.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 12:00,6,1,0,,,,13,540,11.1,36.5,34.4,11.5,5.7,0.7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 15:00,6,3,0,,,,13,538,43.7,23.8,4.5,1.5,2.8,11.7,6.1,2.8,3.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 18:00,6,3,0,,,,13,270,88.5,11.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/17/2010 21:00,6,3,0,,,,13,216,95.4,4.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/18/2010 0:00,6,2,0,,,,13,360,60.6,39.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/18/2010 6:00,6,1,0,,,,13,537,11.4,14.7,8.8,8.2,17.5,32,7.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/18/2010 9:00,6,1,0,,,,13,1080,21.3,21.9,15.4,13,14.7,12.2,1.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/18/2010 12:00,6,2,0,,,,13,539,11.1,34.7,25.2,15.4,13.4,0.2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/18/2010 15:00,6,2,0,,,,13,360,17.5,64.2,3.9,2.8,5.6,3.3,2.2,0.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/19/2010 0:00,6,1,0,,,,13,360,39.7,60.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/19/2010 3:00,6,1,0,,,,13,360,28.3,67.5,0.8,0.3,0.6,1.9,0.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/19/2010 6:00,6,1,0,,,,13,538,9.1,31,4.6,3.9,8.4,32.7,10.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/19/2010 12:00,6,1,0,,,,13,538,21.9,35.7,19,10.2,9.7,3.5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/19/2010 15:00,6,1,0,,,,13,540,46.7,46.9,3,1.9,1.5,0.2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/19/2010 18:00,6,3,0,,,,13,360,44.7,55,0.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/19/2010 21:00,6,3,0,,,,13,216,98.6,1.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/20/2010 0:00,6,1,0,,,,13,216,99.1,0.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/20/2010 3:00,6,1,0,,,,13,362,32.9,61,1.1,0.3,1.1,3,0.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/20/2010 9:00,6,1,0,,,,13,538,11.5,22.9,2,2,6.3,15.1,39.4,0.7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/20/2010 15:00,7,2,0,,,,13,361,28.5,68.7,2.5,0,0.3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61105,61105,Argos,Mk10,TAD,9/20/2010 18:00,7,4,0,,,,13,360,27.2,67.5,5.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
